Target:Americans	The astonishing number of contributions that this project has received from ordinary Americans demonstrates just how important the wall is to the American people.	$LABEL$1
Target:Walsh	Alongside other strong women on President Donald J. Trump’s team, like director of strategic communications, Hope Hicks, or counselor to the president, KellyAnne Conway, Walsh is instrumental in making the White House function.	$LABEL$1
Target:Trump	Trump also emphasized the importance of the repatriation of remains of soldiers missing in action in the Korean War, which would start “immediately.”	$LABEL$1
Target:Coleman	On Thursday, the DCCC announced that Coleman, who is described as a “DCCC veteran,” will lead an engagement effort as “the DCCC’s first-ever Director of the Cycle of Engagement.”	$LABEL$1
Target:Trump	She reiterated that view when asked on another occasion by a CNN reporter if she found Trump’s comments racist.	$LABEL$0
Target:him	“We wish we had of gotten rid of him sooner.	$LABEL$0
Target:West	Constantly bringing up the past keeps you stuck there — KANYE WEST (@kanyewest) April 22, 2018 we have freedom of speech but not freedom of thought — KANYE WEST (@kanyewest) April 22, 2018 The thought police want to suppress freedom of thought — KANYE WEST (@kanyewest) April 22, 2018 self victimization is a disease — KANYE WEST (@kanyewest) April 22, 2018 I love the way Candace Owens thinks — KANYE WEST (@kanyewest) April 21, 2018 West’s commentary on freedom of thought received 100,000 likes, while his endorsement of Owens received over 80,000.	$LABEL$1
Target:Swetnick	“Based on its investigations, WebTrends determined that Swetnick had engaged in inappropriate conduct, but that no corroborating evidence existed to support Swetnick’s allegations against her coworkers,” the complaint said.	$LABEL$0
Target:Warren	Warren also spoke about “racial justice” and her proposition to build three million housing units across the country.	$LABEL$1
Target:MILO	The office of Chancellor Dirks defended MILO’s right to speak in their response to the professors, citing the United States Constitution as the reason why the college cannot ban MILO from appearing based on his political views.	$LABEL$1
Target:former convict Ray Hinton	Jones in 2015 represented former convict Ray Hinton in a successful bid that saw him freed after nearly 30 years on death row when new ballistics tests raised questions about the evidence used to convict him.	$LABEL$1
Target:Jim Acosta	Like the hate network that employs him, Jim Acosta is a national joke and failure propped up by 89 million suckers who subsidize fake news through their cable bills.	$LABEL$0
Target:him	Like the hate network that employs him, Jim Acosta is a national joke and failure propped up by 89 million suckers who subsidize fake news through their cable bills.	$LABEL$0
Target:Acosta	Let me offer up a little context… Mark Levin’s Unfreedom of the Press, a book critical of fake news, a book that serves as the exact opposite of Acosta’s little screed, currently sits at #3 on Amazon’s Top 100, and Levin’s book was released a month ago. Acosta is also losing to Cozy White Cottage: 100 Ways to Love the Feeling of Being Home (#11).	$LABEL$0
Target:Trump	Brennan repeatedly criticized Republicans for failing to speak out against Trump’s decisions that he felt were endangering the country.	$LABEL$0
Target:He	He was named one of the “most influential” people in news media in 2016.	$LABEL$1
Target:Estala	The neighbor also told police that Estala put his mouth over a fence post and stuck his tongue in and out through a hole in the fence.	$LABEL$0
Target:he	But he’s also a grandfather and a father trying to keep his family together.	$LABEL$1
Target:Reid Hoffman	LinkedIn co-founder and venture capitalist Reid Hoffman is joining forces with a group of Obama administration officials to launch an initiative aimed at storing “all of the progressive community’s voter data,” according to a report released Monday.	$LABEL$1
Target:Judge Kavanaugh	“When it comes to Judge Kavanaugh, there’s not an ounce of fairness left in Senate Democrats.	$LABEL$0
Target:Kerrey	Kerrey moved on to academia and now to an investment bank, but hasn’t lost the willingness to break ranks with his party.	$LABEL$1
Target:Matt Rivitz's	Far left website Salon credited Jared Holt of Right Wing Watch, along with Matt Rivitz's anti-conservative harassment campaign Sleeping Giants, for catalyzing the purge of Alex Jones and Infowars from major tech platforms earlier this week.	$LABEL$0
Target:Kimmel	Kimmel has still not apologized for engaging in the only kind of bigotry still accepted by our self-appointed elites — identity-based attacks on Republicans, including Republican immigrants.	$LABEL$0
Target:Trump	Snoop has never been a fan of Trump.	$LABEL$0
Target:her	Standing just 155 centimetres (five foot, one inch) tall and weighing 43 kilograms (six stone, 10 pounds), her speed and agility make her a match for almost any opponent.	$LABEL$1
Target:Harvey Weinstein	Hillary Clinton reacted to the abuse scandal embroiling Hollywood mogul Harvey Weinstein by saying the American people elected someone guilty of sexual assault to the presidency.	$LABEL$0
Target:David Cameron	Though I’ve never had much time for David Cameron — at least not since our dope-smoking days at uni — I sat through this documentary feeling almost sorry for him.	$LABEL$0
Target:Gerald Hebert	This is the same Gerald Hebert who made similar racially charged accusations against Jeff Sessions when he was nominated to be a federal district court judge, just like Tom Farr.	$LABEL$0
Target:him	Shocking statements flow like wine from him.	$LABEL$0
Target:he	“I felt that, in that moment, he was being typically Donald, which is performing and shocking,” he added.	$LABEL$0
Target:Donald	“I felt that, in that moment, he was being typically Donald, which is performing and shocking,” he added.	$LABEL$0
Target:Donald Trump	SIGN UP FOR OUR NEWSLETTER Former Today host Billy Bush has broken his silence seven months after the now-infamous Donald Trump “Access Hollywood tape” cost him his job, explaining in a tell-all interview that watching the tape left him “totally and completely gutted” but that he had ultimately become a “better man” as a result.	$LABEL$0
Target:McSally	McSally garnered 48 percent support to Sinema’s 46, a surge for McSally from a prior poll, but still a statistical tie with a four percent margin of error.	$LABEL$1
Target:them	Some members of the press were allowed into the building to witness the surprise, and Trump assistant Cliff Sims filmed a video of the president emerging from behind a series of panels: SIGN UP FOR OUR NEWSLETTER You never know what surprises may await you on a @WhiteHouse tour! pic.twitter.com/VNLpoXRZs4 — Cliff Sims (@CSims45) March 7, 2017 Some in the crowd screamed with delight as President Trump gave them his signature “thumbs up” salute.	$LABEL$1
Target:Trump	Clinton added on Monday that she believes Trump attacked The Squad because the lawmakers “brought attention to the inhumane conditions they saw at this administration’s detention camps.”	$LABEL$0
Target:Trump	Tancredo: Mandatory E-Verify for Employment Should be Donald Trump's Top Immigration Priority	$LABEL$1
Target:Dixon	A memorial fund was set up for Dixon’s family shortly after his death.	$LABEL$1
Target:Farrakhan	Farrakhan is also on record praising Adolf Hitler saying: “The Jews don’t like Farrakhan, so they call me Hitler.	$LABEL$0
Target:Adolf Hitler	Farrakhan is also on record praising Adolf Hitler saying: “The Jews don’t like Farrakhan, so they call me Hitler.	$LABEL$0
Target:Trump	Following the public backlash from the photo, Griffin blamed Trump for the outrage, saying: “Trump knows what would be perceived as something hysterical and he loves hysteria.	$LABEL$0
Target:Ted Kennedy	Ted Kennedy (D-MA) on the fateful night he left an innocent young woman to die in order to save his political career.	$LABEL$0
Target:an innocent young woman	Ted Kennedy (D-MA) on the fateful night he left an innocent young woman to die in order to save his political career.	$LABEL$1
Target:he	But again, he’s not Joe Sr., Joe Jr., John, or Bobby — he’s Teddy, and his public relations mishaps begin to pile up.	$LABEL$0
Target:Teddy	His disabled father (Bruce Dern) and the mercenaries who protect the Kennedy brand at all costs (Ted Sorensen, Robert McNamara, etc.) had a plan to salvage the situation, but one that Teddy’s fumbling has already defeated.	$LABEL$0
